word_id,word,pinyin,video_url,sort_order,category
'00000929,动物,dòngwù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000929.mp4,212,common
'00001360,动作,dòngzuò,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001360.mp4,213,common
00000015_0,都,dōu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000015.mp4,214,common
'00001058,堵车,dŭchē,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001058.mp4,215,common
00000497_1,杜绝②,dùjué,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000497.mp4,216,common
00000504_1,端正②,duānzhèng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000504.mp4,217,common
'00000930,短,duǎn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000930.mp4,218,common
'00000889,短信,duǎnxìn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000889.mp4,219,common
00000103_3,对不起①,duì·buqĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000103.mp4,220,common
'00000189,对不起②,duì·buqĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000189.mp4,221,common
00001191_0,对话,duìhuà,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001191.mp4,222,common
'00001608,对面,duìmiàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001608.mp4,223,common
'00000486,对于,duìyú,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000486.mp4,224,common
00000362_3,对照,duìzhào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000362.mp4,225,common
00000362_2,对证,duìzhèng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000362.mp4,226,common
00000129_3,顿时,dùnshí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000129.mp4,227,common
'00000059,多,duō,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000059.mp4,228,common
00000073_3,多少,duōshǎo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000073.mp4,229,common
00000125_2,多少钱,duō·shɑoqián,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000125.mp4,230,common
'00000343,饿,è,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000343.mp4,231,common
00000969_1,儿童,értóng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000969.mp4,232,common
'00000320,儿子①,ér·zi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000320.mp4,233,common
00000280_1,儿子②,ér·zi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000280.mp4,234,common
00000408_1,二,èr,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000408.mp4,235,common
00006861_2,二月,èryuè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00006861.mp4,236,common
00000208_0,发,fā,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000208.mp4,237,common
'00000862,发烧,fāshāo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000862.mp4,238,common
00000265_0,发生,fāshēng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000265.mp4,239,common
'00000193,发现②,fāxiàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000193.mp4,240,common
'00000448,发展,fāzhǎn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000448.mp4,241,common
'00001694,法①,fǎ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001694.mp4,242,common
00000801_1,法规,fǎguī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000801.mp4,243,common
00000801_0,法律,fǎlǜ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000801.mp4,244,common
'00002836,法院,fǎyuàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002836.mp4,245,common
00000801_2,法则,fǎzé,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000801.mp4,246,common
'00001127,翻译,fānyì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001127.mp4,247,common
00000871_4,反差,fǎnchā,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000871.mp4,248,common
00000871_2,反倒,fǎndào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000871.mp4,249,common
00000497_3,反对②,fǎnduì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000497.mp4,250,common
00000579_0,反面①,fǎnmiàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000579.mp4,251,common
00000236_1,饭店,fàndiàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000236.mp4,252,common
'00000586,方,fāng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000586.mp4,253,common
'00001044,方案,fāng'àn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001044.mp4,254,common
00000150_1,方便,fāngbiàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000150.mp4,255,common
'00000520,方法,fāngfǎ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000520.mp4,256,common
'00000309,方式,fāngshì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000309.mp4,257,common
'00001128,方向,fāngxiàng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001128.mp4,258,common
00000233_4,方向盘,fāngxiàngpán,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000233.mp4,259,common
00000349_1,妨碍,fáng'ài,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000349.mp4,260,common
00000121_2,房子,fáng·zi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000121.mp4,261,common
00000093_2,仿佛,fǎngfú,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000093.mp4,262,common
00000109_1,访问,fǎngwèn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000109.mp4,263,common
00000241_0,放,fàng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000241.mp4,264,common
00000241_1,放弃,fàngqì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000241.mp4,265,common
'00000355,放心,fàngxīn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000355.mp4,266,common
00000396_0,飞机,fēijī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000396.mp4,267,common
00000451_5,费,fèi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000451.mp4,268,common
00000410_0,分钟,fēnzhōng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000410.mp4,269,common
'00000995,丰富,fēngfù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000995.mp4,270,common
'00004076,丰收,fēngshōu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00004076.mp4,271,common
'00000215,服务,fúwù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000215.mp4,272,common
'00000670,服务员,fúwùyuán,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000670.mp4,273,common
00000259_0,符合,fúhé,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000259.mp4,274,common
'00014503,福建,Fújiàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00014503.mp4,275,common
'00000421,负责,fùzé,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000421.mp4,276,common
'00001076,复习,fùxí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001076.mp4,277,common
'00001652,复印,fùyìn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001652.mp4,278,common
00000427_2,副,fù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000427.mp4,279,common
00002418_2,富,fù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002418.mp4,280,common
00002418_0,富裕,fùyù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002418.mp4,281,common
00000331_1,改变,gǎibiàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000331.mp4,282,common
'00000671,感动,gǎndòng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000671.mp4,283,common
'00000117,感觉,gǎnjué,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000117.mp4,284,common
00000489_0,感冒,gǎnmào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000489.mp4,285,common
'00000412,感情,gǎnqíng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000412.mp4,286,common
'00000972,感受,gǎnshòu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000972.mp4,287,common
00000096_0,感谢,gǎnxiè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000096.mp4,288,common
'00000269,干,gān,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000269.mp4,289,common
00000802_0,干净,gānjìng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000802.mp4,290,common
00000120_0,刚才,gāngcái,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000120.mp4,291,common
'00000227,高,gāo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000227.mp4,292,common
'00002129,高铁②,gāotiĕ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002129.mp4,293,common
00000113_0,高兴,gāoxìng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000113.mp4,294,common
'00001243,高中,gāozhōng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001243.mp4,295,common
00000064_1,告诉,gàosù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000064.mp4,296,common
'00000288,哥哥,gē·ge,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000288.mp4,297,common
00001420_0,胳膊,gē·bo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001420.mp4,298,common
'00000081,个,gè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000081.mp4,299,common
00000176_1,各,gè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000176.mp4,300,common
'00000027,给,gěi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000027.mp4,301,common
00000161_4,根②,gēn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000161.mp4,302,common
00000473_0,根据,gēnjù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000473.mp4,303,common
00000062_0,跟,gēn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000062.mp4,304,common
00000062_1,跟随,gēnsuí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000062.mp4,305,common
00000012_2,更①,gèng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000012.mp4,306,common
00000013_2,更②,gèng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000013.mp4,307,common
'00001701,工人,gōngrén,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001701.mp4,308,common
00000470_0,工资,gōngzī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000470.mp4,309,common
00000047_0,工作①,gōngzuò,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000047.mp4,310,common
00002761_1,公,gōng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002761.mp4,311,common
'00001077,公交车,gōngjiāochē,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001077.mp4,312,common
00001611_0,公斤,gōngjīn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001611.mp4,313,common
'00000803,公平,gōngpíng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000803.mp4,314,common
'00000079,公司,gōngsī,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000079.mp4,315,common
'00000983,公园,gōngyuán,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000983.mp4,316,common
00001382_1,恭敬,gōngjìng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001382.mp4,317,common
'00001390,共同,gòngtóng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001390.mp4,318,common
'00001391,狗①,gŏu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001391.mp4,319,common
00000395_0,够,gòu,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000395.mp4,320,common
'00000344,估计,gūjì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000344.mp4,321,common
00000376_1,姑娘,gū·niɑng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000376.mp4,322,common
00001192_0,鼓励,gŭlì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001192.mp4,323,common
00001192_1,鼓舞,gŭwŭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001192.mp4,324,common
00000474_0,鼓掌,gŭzhǎng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000474.mp4,325,common
'00000973,故事,gù·shi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000973.mp4,326,common
00000646_0,故意,gùyì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000646.mp4,327,common
00000382_1,顾客,gùkè,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000382.mp4,328,common
00001285_1,刮风,guāfēng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001285.mp4,329,common
'00000754,挂②,guà,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000754.mp4,330,common
00000185_1,关系,guān·xì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000185.mp4,331,common
00000369_0,关心,guānxīn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000369.mp4,332,common
'00000314,关于,guānyú,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000314.mp4,333,common
00000404_3,观察,guānchá,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000404.mp4,334,common
00000437_3,官②,guān,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000437.mp4,335,common
00000781_0,管理,guǎnlĭ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000781.mp4,336,common
'00002055,广播,guǎngbō,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002055.mp4,337,common
00000385_0,广场,guǎngchǎng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000385.mp4,338,common
00001340_1,广泛,guǎngfàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001340.mp4,339,common
'00000436,广告,guǎnggào,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000436.mp4,340,common
'00000891,逛街,guàngjiē,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000891.mp4,341,common
'00000475,规定①,guīdìng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000475.mp4,342,common
00000523_1,规范①,guīfàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000523.mp4,343,common
00000886_1,规范②,guīfàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000886.mp4,344,common
'00001496,规则,guīzé,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001496.mp4,345,common
00000250_0,贵,guì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000250.mp4,346,common
'00001850,国籍①,guójí,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001850.mp4,347,common
00000310_1,国际②,guójì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000310.mp4,348,common
'00000332,国家,guójiā,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000332.mp4,349,common
'00000782,过程,guòchéng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000782.mp4,350,common
00000083_2,过去,guòqù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000083.mp4,351,common
'00001618,咳嗽,ké·sou,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001618.mp4,352,common
00000019_2,还①,hái,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000019.mp4,353,common
00000969_4,孩子,hái·zi,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000969.mp4,354,common
00001746_2,海浪,hǎilàng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001746.mp4,355,common
00001746_1,海洋,hǎiyáng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001746.mp4,356,common
00000342_2,害怕,hàipà,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000342.mp4,357,common
00001656_0,害羞,hàixiū,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001656.mp4,358,common
'00001909,寒假,hánjià,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001909.mp4,359,common
00000102_0,喊,hǎn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000102.mp4,360,common
00000527_1,汗,hàn,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000527.mp4,361,common
00000396_1,航空,hángkōng,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000396.mp4,362,common
'00000017,好,hǎo,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000017.mp4,363,common
00000521_2,好处,hǎochù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000521.mp4,364,common
00000365_0,号码,hàomǎ,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000365.mp4,365,common
'00000175,喝,hē,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000175.mp4,366,common
'00001223,合格,hégé,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00001223.mp4,367,common
00000259_2,合适①,héshì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000259.mp4,368,common
00000336_0,合适②,héshì,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000336.mp4,369,common
'00000590,合作,hézuò,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000590.mp4,370,common
00000023_0,和,hé,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00000023.mp4,371,common
00002327_1,和睦,hémù,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002327.mp4,372,common
00002327_0,和谐,héxié,https://photo-storage-bj.vivo.com.cn/ai-avatar/sign_language_word_00002327.mp4,373,common
